Agency,Date Added,Project,Name_of_Lo,Street_Num,Address,City,Zipcode,County,Target_Aud,Agency_name,lon,lat,loctype,search_add,CD114FP
3,1/1/2018,Elem,Roberta T. Smith,6340,Highway 42 S,Rex,30273,Clayton,K-5,HealthMPowers,-84.28743,33.58169,rooftop,"6340 Highway 42 S,Rex,GA,30273",5
3,1/1/2018,Child Care,The Learning Station,5135,Hwy 42,Ellenwood,30294,Clayton,5 yrs >,HealthMPowers,-84.30741,33.61519,rooftop,"5135 Hwy 42,Ellenwood,GA,30294",5
3,1/1/2018,Middle School,Long Middle School,3200,Latona Dr SW,Atlanta,30354,APS,8-Jun,HealthMPowers,-84.39522,33.66668,rooftop,"3200 Latona Dr SW,Atlanta,GA,30354",5
3,1/1/2018,Child Care,Trinity AME Early LC,604,Lynhurst Dr. SW,Atlanta,30311,Fulton,5 yrs >,HealthMPowers,-84.48943,33.73901,rooftop,"604 Lynhurst Dr. SW,Atlanta,GA,30311",5
3,1/1/2018,Elem,Thurgood Marshall,5885,Maddox Rd,Morrow,30260,Clayton,K-5,HealthMPowers,-84.31824,33.59381,rooftop,"5885 Maddox Rd,Morrow,GA,30260",5
3,1/1/2018,after school,Adamsville Club,3201,Martin Luther King Jr Dr. SW,Atlanta,30311,Fulton County,18-May,HealthMPowers,-84.49185,33.75412,rooftop,"3201 Martin Luther King Jr Dr. SW,Atlanta,GA,30311",5
3,1/1/2018,Elem,Haynie ES,1169,Morrow Rd,Morrow,30260,Clayton,K-5,HealthMPowers,-84.35308,33.58619,rooftop,"1169 Morrow Rd,Morrow,GA,30260",5
3,1/1/2018,Elem,Mt. Zion Primary,2920,Mount Zion Rd,Jonesboro,30236,Clayton,K-2,HealthMPowers,-84.29498,33.55653,rooftop,"2920 Mount Zion Rd,Jonesboro,GA,30236",5
3,1/1/2018,Elem,Mt. Zion ES,2984,Mount Zion Rd,Jonesboro,30236,Clayton,5-Mar,HealthMPowers,-84.29328,33.556,rooftop,"2984 Mount Zion Rd,Jonesboro,GA,30236",5
3,1/1/2018,Middle School,Bunche Middle School,1925,Niskey Lake Rd SW,Atlanta,30331,APS,8-Jun,HealthMPowers,-84.53056,33.70128,rooftop,"1925 Niskey Lake Rd SW,Atlanta,GA,30331",5
3,1/1/2018,Middle School,Coretta Scott King Middle (replacement),1190,Nortwest Drive NW,Atlanta,30318,APS,8-Jun,HealthMPowers,-84.48283,33.79033,rooftop,"1190 Nortwest Drive NW,Atlanta,GA,30318",5
3,1/1/2018,Elem,Anderson,4199,Old Rock Cut Rd,Conley,30288,Clayton,K-5,HealthMPowers,-84.3334,33.64051,rooftop,"4199 Old Rock Cut Rd,Conley,GA,30288",5
3,1/1/2018,Child Care,Tomesha Biggs,2877,Partin Place,Ellenwood,30294,Dekalb,5 yrs >,HealthMPowers,-84.29602,33.59796,rooftop,"2877 Partin Place,Ellenwood,GA,30294",5
3,1/1/2018,after school,Harland Club,434,Peeples St,Atlanta,30310,Fulton County,18-May,HealthMPowers,-84.42033,33.74262,rooftop,"434 Peeples St,Atlanta,GA,30310",5
3,1/1/2018,Middle School,Brown Middle School,765,Peeples St SW,Macon,30310,APS,8-Jun,HealthMPowers,-84.42201,33.73422,bing,"765 Peeples St SW,Macon,GA,30310",5
3,1/1/2018,Elem,Lake City,5354,Phillips Dr,Lake City,30260,Clayton,K-5,HealthMPowers,-84.35529,33.60813,rooftop,"5354 Phillips Dr,Lake City,GA,30260",5
3,1/1/2018,Elem,College Park,2075,Princeton Ave,College Park,30337,Fulton,K-5,HealthMPowers,-84.45536,33.6546,range_interpolated,"2075 Princeton Ave,College Park,GA,30337",5
3,1/1/2018,Middle School,Adamson Middle School,3178,Rex Rd,Rex,30273,Clayton,8-Jun,HealthMPowers,-84.28727,33.5907,range_interpolated,"3178 Rex Rd,Rex,GA,30273",5
3,1/1/2018,Middle School,Babb Middle School,5500,Reynolds Rd,Forest Park,30297,Clayton,8-Jun,HealthMPowers,-84.3533,33.60403,rooftop,"5500 Reynolds Rd,Forest Park,GA,30297",5
3,1/1/2018,Elem,Morrow ES,6115,Reynolds Rd,Morrow,30260,Clayton,K-5,HealthMPowers,-84.34142,33.5883,rooftop,"6115 Reynolds Rd,Morrow,GA,30260",5
3,1/1/2018,after school,Woolfolk Club,1642,Richland Road SW,Atlanta,30311,Fulton,18-May,HealthMPowers,-84.44015,33.73184,rooftop,"1642 Richland Road SW,Atlanta,GA,30311",5
3,1/1/2018,Elem,West Clayton,5580,Riverdale Rd,College Park,30349,Clayton,K-5,HealthMPowers,-84.43053,33.60323,rooftop,"5580 Riverdale Rd,College Park,GA,30349",5
3,1/1/2018,Elem,Huie,1260,Rockcut Rd,Forest Park,30297,Clayton,K-5,HealthMPowers,-84.34809,33.63882,rooftop,"1260 Rockcut Rd,Forest Park,GA,30297",5
3,1/1/2018,after school,CNG at the TAG,1654,S Alvarado Terrace SW,Atlanta,30311,Fulton County,18-May,HealthMPowers,-84.44124,33.73094,rooftop,"1654 S Alvarado Terrace SW,Atlanta,GA,30311",5
3,1/1/2018,Elem,Edmonds,4495,Simpson Rd,Forest Park,30297,Clayton,K-5,HealthMPowers,-84.34964,33.63299,rooftop,"4495 Simpson Rd,Forest Park,GA,30297",5
3,1/1/2018,Middle School,Sylvan Hills Middle School,1461,Sylvan Rd SW,Atlanta,30310,APS,8-Jun,HealthMPowers,-84.41845,33.71479,rooftop,"1461 Sylvan Rd SW,Atlanta,GA,30310",5
3,1/1/2018,Middle School,Morrow Middle School,5934,Trammell Rd,Morrow,30260,Clayton,8-Jun,HealthMPowers,-84.31983,33.59402,rooftop,"5934 Trammell Rd,Morrow,GA,30260",5
3,1/1/2018,Elem,Northcutt ES,5451,W Fayetteville Rd,College Park,30349,Clayton,K-5,HealthMPowers,-84.44765,33.60647,rooftop,"5451 W Fayetteville Rd,College Park,GA,30349",5
3,1/1/2018,Middle School,North Clayton Middle School,5517,W Fayetteville Rd,College Park,30349,Clayton,8-Jun,HealthMPowers,-84.4476,33.60523,rooftop,"5517 W Fayetteville Rd,College Park,GA,30349",5
3,1/1/2018,Elem,MLK,5745,W Lees Mill Rd,College Park,30349,Clayton,K-5,HealthMPowers,-84.41232,33.60785,range_interpolated,"5745 W Lees Mill Rd,College Park,GA,30349",5
3,1/1/2018,after school,Carver Club,20,Warren Street,Atlanta,30317,DeKalb,18-May,HealthMPowers,-84.32636,33.75368,rooftop,"20 Warren Street,Atlanta,GA,30317",5
3,1/1/2018,Child Care,"Wee Care Early Learning Center, Inc",4200,Washington Road,East Point,30344,Fulton,5 yrs >,HealthMPowers,-84.49001,33.64166,rooftop,"4200 Washington Road,East Point,GA,30344",5
3,1/1/2018,Elem,Fountain,5215,West St,Forest Park,30297,Clayton,K-5,HealthMPowers,-84.37388,33.61219,rooftop,"5215 West St,Forest Park,GA,30297",5
3,1/1/2018,Child Care,Angles Sent From Above,2644,Whitesmill Court,Decatur,30034,Dekalb,5 yrs >,HealthMPowers,-84.29766,33.71034,rooftop,"2644 Whitesmill Court,Decatur,GA,30034",5
3,1/1/2018,after school,Whitehead Club,1900,Lakewood Ave. SE,Atlanta,30315,Fulton,18-May,HealthMPowers,-84.38312,33.70275,rooftop,"1900 Lakewood Ave. SE,Atlanta,GA,30315",5
3,1/1/2018,Elem,William McGarrah,2201,Lake Harbin Rd,Morrow,30260,Clayton,K-5,HealthMPowers,-84.31839,33.58175,rooftop,"2201 Lake Harbin Rd,Morrow,GA,30260",5
3,1/1/2018,Elem,East Clayton,2750,Forest Pkwy,Ellenwood,30294,Clayton,K-5,HealthMPowers,-84.30005,33.61293,rooftop,"2750 Forest Pkwy,Ellenwood,GA,30294",5
3,1/1/2018,after school,,740,Cameron Madison Alexander Blvd NW,Atlanta,30318,Fulton,18-May,HealthMPowers,-84.41159,33.76779,rooftop,"740 Cameron Madison Alexander Blvd NW,Atlanta,GA,30318",5
3,1/1/2018,after school,,1040,Fair St SW,Atlanta,30314,Fulton,18-May,HealthMPowers,-84.4218,33.74841,rooftop,"1040 Fair St SW,Atlanta,GA,30314",5
3,1/1/2018,Child Care,Atlanta School of Excellence,180,Memorial Drive,Atlanta,30303,Fulton,< 5yrs,HealthMPowers,-84.39339,33.7466,rooftop,"180 Memorial Drive,Atlanta,GA,30303",5
3,1/1/2018,Child Care,Easter Seals Brookvalley,1146,Sheridan,Atlanta,30324,Fulton,< 5yrs,HealthMPowers,-84.35027,33.8208,rooftop,"1146 Sheridan,Atlanta,GA,30324",5
3,1/1/2018,Child Care,Easter Seals Premier,399,Macedonia Road,Atlanta,30354,Fulton,< 5yrs,HealthMPowers,-84.37608,33.66308,rooftop,"399 Macedonia Road,Atlanta,GA,30354",5
3,1/1/2018,Child Care,Myra Abdus-Saboor,2996,Park Street,East Point,30344,Fulton,< 5yrs,HealthMPowers,-84.44637,33.67357,rooftop,"2996 Park Street,East Point,GA,30344",5
1,5/16/2018,"FT, FTBU, Outreach",Sheltering Arms East Point Center,2257,Mulberry St,East Point,30344,Fulton,5,UGA,-84.4564,33.69375,,"2257 Mulberry St,East Point,GA,30344",5
1,5/16/2018,"FT, FTBU, FTFM, Outreach",Southside Medical Center,1046,Ridge Ave,Atlanta,30315,Fulton,5,UGA,-84.3919,33.72706,,"1046 Ridge Ave,Atlanta,GA,30315",5
1,5/16/2018,FTFM,Southeast Atlanta Library,1463,Pryor Rd,Atlanta,30315,Fulton,5,UGA,-84.39427,33.71479,,"1463 Pryor Rd,Atlanta,GA,30315",5
1,5/16/2018,FTFM,Hunter Hill First Missionary Baptist Church,166,Edward Street,Atlanta,30314,Fulton,5,UGA,-84.43529,33.75975,,"166 Edward Street,Atlanta,GA,30314",5
1,5/16/2018,FTFM,Friends of Collier Heights Park,3691,Collier Dr. NW,Atlanta,30331,Fulton,5,UGA,-84.50656,33.76974,,"3691 Collier Dr. NW,Atlanta,GA,30331",5
1,5/16/2018,FTFM,Marddy's,1017,Fair St SW,Atlanta,30310,Fulton,5,UGA,-84.42114,33.74912,,"1017 Fair St SW,Atlanta,GA,30310",5
1,5/16/2018,FTFM,Dogwood Senior Center,1953,Donald L. Hollowell Pkwy NW,Atlanta,30318,Fulton,5,UGA,-84.44827,33.776,,"1953 Donald L. Hollowell Pkwy NW,Atlanta,GA,30318",5
1,5/17/2018,FTFM,"Live Fresh, Inc.",2311,Cascade Rd,Atlanta,30311,Fulton,5,UGA,-84.46434,33.72224,,"2311 Cascade Rd,Atlanta,GA,30311",5
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Fulton County Extension-Camp Truitt,4300,Herschel Rd,College Park,30337,Fulton,5,UGA,-84.47228,33.63836,,"4300 Herschel Rd,College Park,GA,30337",5
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Fulton County Extension-South East Point,1757,Washington Rd,East Point,30344,Fulton,5,UGA,-84.44903,33.67605,,"1757 Washington Rd,East Point,GA,30344",5
2,5/16/2018,Federally Qualified Health Center,HEALing Community Center,2600,M.L.K. Jr Dr SW #100,Atlanta,30311,Fulton,"Families, Adults, Teens, Kids",Open Hand Atlanta,-84.47247,33.75315,,"2600 M.L.K. Jr Dr SW #100,Atlanta,GA,30311",5
2,5/16/2018,Federally Qualified Health Center,HEALing Community Center- Neighborhood Union,86,86 Sunset Ave NW,Atlanta,30314,Fulton,"Families, Adults, Teens, Kids",Open Hand Atlanta,-84.41048,33.75666,,"86 Sunset Ave NW,Atlanta,GA,30314",5
2,5/16/2018,Cooking Matters for Teens and Adults,Little House of Love,1397,East Washington Rd.,East Point,30344,Fulton,"Adults, Teens and Kids",Open Hand Atlanta,-84.43462,33.67603,,"1397 East Washington Rd.,East Point,GA,30344",5
2,6/19/2018,"Cooking Matters for Kids, Teens and Adults",Agape Youth and Family Center,2210,Marietta Blvd. NW,Atlanta,30318,Fulton,"Kids, Teens and Adults",Open Hand Atlanta,-84.44393,33.81503,,"2210 Marietta Blvd. NW,Atlanta,GA,30318",5
3,6/18/2018,Food Retail,Buddy's Food Mart,5891,Ash St,Forest Park,30297,Clayton,Adults 18+,HealthMPowers,-84.36626,33.59347,,"5891 Ash St,Forest Park,GA,30297",5
4,5/16/2018,Worksite & Harvest of the Month,APCO,388,Grant Street SE,Atlanta,30312,Fulton,18+; SNAP- eligible,DPH,-84.37614,33.74393,,"388 Grant Street SE,Atlanta,GA,30312",5
4,5/30/2018,Worksite & Harvest of the Month,APCO,388,Grant Street SE,Atlanta,30312,Fulton,18+; SNAP- eligible,DPH,-84.37614,33.74393,,"388 Grant Street SE,Atlanta,GA,30312",5
4,5/30/2018,Community Garden & Pick It Try It,Clayton County Head Start,667,South Avenue,Forest Park,30297,Clayton,Families and 18+; SNAP Ed eligible,DPH,-84.36838,33.61472,,"667 South Avenue,Forest Park,GA,30297",5
4,5/30/2018,Community Garden & Pick It Try It,Clayton County Board of Health,685,Forest Parkway,Forest Park,30297,Clayton,"18+, SNAP- Ed eligible",DPH,-84.36764,33.62062,,"685 Forest Parkway,Forest Park,GA,30297",5
4,5/30/2018,Community Garden & Pick It Try It,Paradise Community Development Corporation,4234,Hendrix Drive,Forest Park,30297,Clayton,"18+, SNAP- Ed eligible",DPH,-84.37141,33.63865,,"4234 Hendrix Drive,Forest Park,GA,30297",5
4,6/14/2018,Worksite & Harvest of the Month,Piedmont Hospital Cafeteria,1968,Peachtree Road NW,Atlanta,30309,Fulton,18+; SNAP- eligible,DPH,-84.39637,33.80904,,"1968 Peachtree Road NW,Atlanta,GA,30309",5
4,6/19/2018,Community Gardens,Lollipop Kids Day Care,4959,West Street,Forest Park,30297,Clayton County,Familes and 18+; SNAP- eligible,DPH,-84.37061,33.61947,,"4959 West Street,Forest Park,GA,30297",5
1,1/1/2018,Outreach,Chamblee Library,4115,Clairmont Road,Chamblee,30341,DeKalb,Adults 18+,UGA,-84.30874,33.88231,rooftop,"4115 Clairmont Road,Chamblee,GA,30341",6
1,1/1/2018,Outreach,Doraville Library,3748,Central Ave.,Doraville,30340,DeKalb,Adults 18+,UGA,-84.27833,33.9015,rooftop,"3748 Central Ave.,Doraville,GA,30340",6
1,1/1/2018,Outreach,Dunwoody Library,5339,Chamblee-Dunwoody Road,Dunwoody,30338,DeKalb,Adults 18+,UGA,-84.33177,33.94465,rooftop,"5339 Chamblee-Dunwoody Road,Dunwoody,GA,30338",6
1,1/1/2018,Outreach,Embry Hills Library,3733,Chamblee-Tucker Road,Chamblee,30341,DeKalb,Adults 18+,UGA,-84.24152,33.8834,rooftop,"3733 Chamblee-Tucker Road,Chamblee,GA,30341",6
1,1/1/2018,Outreach,Northlake-Barbara Loar Library,3772,LaVista Road,Tucker,30084,DeKalb,Adults 18+,UGA,-84.26107,33.84184,rooftop,"3772 LaVista Road,Tucker,GA,30084",6
1,1/1/2018,Outreach,Tucker-Reid H. Cofer Library,5234,LaVista Road,Tucker,30084,DeKalb,Adults 18+,UGA,-84.20875,33.85727,rooftop,"5234 LaVista Road,Tucker,GA,30084",6
1,1/1/2018,"FT, Outreach",Sheltering Arms-International Village Center,3375,Chamblee Dunwoody Road,Chamblee,30341,DeKalb,Adults 18+,UGA,-84.29702,33.89248,,"3375 Chamblee Dunwoody Road,Chamblee,GA,30341",6
1,1/1/2018,Outreach,Brookhaven Library,1242,"N. Druid Hills Rd., NE",Atlanta,30319,DeKalb,Adults 18+,UGA,-84.33978,33.85712,,"1242 N. Druid Hills Rd., NE,Atlanta,GA,30319",6
2,1/1/2018,,Vickery Mills Elementary School,1201,"1201 Alpharetta St, Roswell, GA 30075",Roswell,30075,Fulton,Adults,Open Hand Atlanta,-84.35105,34.03045,rooftop,"1201 Alpharetta St, Roswell, GA 30075,Roswell,GA,30075",6
2,1/1/2018,,Mercy Care Clinic,3367,Buford Highway,Norcross,30319,Gwinett,Adults 18+,Open Hand Atlanta,-84.26724,33.90859,range_interpolated,"3367 Buford Highway,Norcross,GA,30319",6
2,1/1/2018,,Community Assistance Center,1130,1130 Hightower Trail,Atlanta,30350 ,Fulton,,Open Hand Atlanta,-84.35011,33.98833,rooftop,"1130 Hightower Trail,Atlanta,GA,30350 ",6
2,1/1/2018,Cooking Matters for Adults,AHEPA One Apts.,2025,Ludovie Lane,Decatur,30033,DeKalb,Adults,Open Hand Atlanta,-84.26188,33.84308,rooftop,"2025 Ludovie Lane,Decatur,GA,30033",6
2,1/1/2018,"Cooking Matters for Adults, Teens and Kids",Esther Jackson Elementary,1400,Martin Rd.,Roswell,30076,Fulton,"Adults, Teens, Kids",Open Hand Atlanta,-84.31853,34.01131,rooftop,"1400 Martin Rd.,Roswell,GA,30076",6
2,1/1/2018,,Oakcliff Elementary School,3150,Willow Oak Way,Atlanta,30340,DeKalb,Adults and  Kids,Open Hand Atlanta,-84.25839,33.90249,rooftop,"3150 Willow Oak Way,Atlanta,GA,30340",6
2,1/1/2018,Cooking Matters for Adults,Ashford Parkside Apartments-Housing Authority of DeKalb County,3522,Blair Circle NE,Atlanta,30310,Fulton,Adults,Open Hand Atlanta,-84.32396,33.89407,,"3522 Blair Circle NE,Atlanta,GA,30310",6
2,1/1/2018,Cooking Matters for Adults,Ashford Landing Apartments- Housing Authority of DeKalb County,3521,Blair Circle NE,Atlanta,30310,Fulton,Adults,Open Hand Atlanta,-84.32327,33.89417,,"3521 Blair Circle NE,Atlanta,GA,30310",6
2,1/1/2018,"Cooking Matters for Adults, Teens and Kids,",Corners Outreach- Dunwoody,6890,Peachtree Industrial Blvd.,Dunwoody,30360,DeKalb,"Teens, Kids, and Adults",Open Hand Atlanta,-84.26644,33.93089,,"6890 Peachtree Industrial Blvd.,Dunwoody,GA,30360",6
2,1/1/2018,Cooking Matters for Kids,Lockheed Elementary School,1205,Merritt Rd.,Marietta,30062,Cobb,Kids,Open Hand Atlanta,-84.51756,33.97201,,"1205 Merritt Rd.,Marietta,GA,30062",6
2,4/17/2018,Cooking Matters for Teens and Kids,CPACS,120,Northwood Drive,Sandy Spring,30342,Fulton,Teens and Kids,Open Hand Atlanta,-84.38275,33.91157,,"120 Northwood Drive,Sandy Spring,GA,30342",6
2,5/7/2018,Cooking Matters for Teens and Adults,DeKalb CSB Program- North DeKalb Center,3807,Clairmont Rd.,Chamblee,30341,DeKalb,Teens and Adults,Open Hand Atlanta,-84.30813,33.87175,,"3807 Clairmont Rd.,Chamblee,GA,30341",6
3,1/1/2018,Child Care,Samantha Rawlings,9465,Knollcrest Blvd,Alpharetta,30022,Fulton,5 yrs >,HealthMPowers,-84.20849,34.01083,rooftop,"9465 Knollcrest Blvd,Alpharetta,GA,30022",6
3,1/1/2018,Middle School,Ridgeview Middle School,5340,5340 S Trimble Rd,Atlanta,30342,Fulton,8-Jun,HealthMPowers,-84.3594,33.89814,rooftop,"5340 S Trimble Rd,Atlanta,GA,30342",6
3,1/1/2018,after school,Brookhaven Club,1330,N. Druid Hills Rd,Atlanta,30319,Dekalb County,18-May,HealthMPowers,-84.33873,33.85448,rooftop,"1330 N. Druid Hills Rd,Atlanta,GA,30319",6
3,1/1/2018,Child Care,Water Oak Academy,600,Rocky Creek Drive,Roswell,30075,Fulton,5 yrs >,HealthMPowers,-84.34493,34.03041,rooftop,"600 Rocky Creek Drive,Roswell,GA,30075",6
3,1/1/2018,Elem,Huntley Hills,2112,Seaman Cir,Chamblee,30341,Dekalb,k-5,HealthMPowers,-84.30274,33.91155,rooftop,"2112 Seaman Cir,Chamblee,GA,30341",6
3,1/1/2018,Child Care,Easter Seals Warsaw,1240,Wasrsaw Rd.,Roswell,30076,Fulton,< 5yrs,HealthMPowers,-84.33316,34.03089,rooftop,"1240 Wasrsaw Rd.,Roswell,GA,30076",6
3,1/1/2018,Child Care,Maria Ortega (My Little Geniuses),1096,Allgood Road,Marietta,30062,Cobb,< 5yrs,HealthMPowers,-84.52191,33.97743,rooftop,"1096 Allgood Road,Marietta,GA,30062",6
3,1/1/2018,after school,Chamblee (was Brookhaven) Club,2880,Dresden Drive,Chamblee,30341,DeKalb,18-May,HealthMPowers,-84.27718,33.87679,,"2880 Dresden Drive,Chamblee,GA,30341",6
