Agency,Date Added,Project,Name_of_Lo,Street_Num,Address,City,Zipcode,County,Target_Aud,Agency_name,lon,lat,loctype,search_add
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Mitchell County Extension,4590,Highway 37 East,Camilla,31730,Mitchell,2,UGA,-84.2093911,31.2321802,NA,"4590 Highway 37 East,Camilla,GA,31730"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Monroe County Extension,90,"Martin L. King, Jr. Drive",Forsyth,31029,Monroe,8,UGA,-83.9462464,33.0320125,NA,"90 Martin L. King, Jr. Drive,Forsyth,GA,31029"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Montgomery County Extension,130,West Broad St.,Mount Vernon,30445,Montgomery,12,UGA,-82.59644,32.1749388,NA,"130 West Broad St.,Mount Vernon,GA,30445"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Peach County Extension,700,"Spruce Street, Wing A",Fort Valley,31030,Peach,2,UGA,-83.8832935,32.545449,NA,"700 Spruce Street, Wing A,Fort Valley,GA,31030"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Pickens County Extension,109,Depot Street,Jasper,30143,Pickens,9,UGA,-84.42825,34.469231,NA,"109 Depot Street,Jasper,GA,30143"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Pierce County Extension,711,Hendry St.,Blackshear,31516,Pierce,1,UGA,-82.2474173,31.3001329,NA,"711 Hendry St.,Blackshear,GA,31516"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Pike County Extension,74,Gwyn Street,Zebulon,30295,Pike,3,UGA,-84.3440553,33.1010339,NA,"74 Gwyn Street,Zebulon,GA,30295"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Polk County Extension,20,N. Main St.,Cedartown,30125,Polk,14,UGA,-85.254318,34.0141022,NA,"20 N. Main St.,Cedartown,GA,30125"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Quitman County Extension,57,"Kaigler Road, Suite 1",Georgetown,39854,Quitman,2,UGA,-85.0835749,31.8815564,NA,"57 Kaigler Road, Suite 1,Georgetown,GA,39854"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Rabun County Extension,41,"Jo Dotson Circle, Suite 1",Clayton,30525,Rabun,9,UGA,-83.4047783,34.8797588,NA,"41 Jo Dotson Circle, Suite 1,Clayton,GA,30525"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Screven County Extension,321,Rocky Ford Rd.,Sylvania,30467,Screven,12,UGA,-81.6513026,32.7491426,NA,"321 Rocky Ford Rd.,Sylvania,GA,30467"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Seminole County Extension,207,East Crawford Street,Donalsonville,39845,Seminole,2,UGA,-84.8798457,31.0430663,NA,"207 East Crawford Street,Donalsonville,GA,39845"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Spalding County Extension,835,Memorial Drive,Griffin,30224,Spalding,3,UGA,-84.249412,33.2443051,NA,"835 Memorial Drive,Griffin,GA,30224"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Sumter County Extension,127,William Bowen Pointe,Americus,31719,Sumter,2,UGA,-84.2518714,32.055693,NA,"127 William Bowen Pointe,Americus,GA,31719"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Tattnall County Extension,209,Bolton St.,Glennville,30427,Tattnall,12,UGA,-81.9238197,31.9330654,NA,"209 Bolton St.,Glennville,GA,30427"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Taylor County Extension,7,Ivy Street,Butler,31006,Taylor,2,UGA,-84.2365031,32.5565324,NA,"7 Ivy Street,Butler,GA,31006"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Telfair County Extension,91,"Telfair Ave., Suite E",McRae,31055,Telfair,8,UGA,-82.8980541,32.0609977,NA,"91 Telfair Ave., Suite E,McRae,GA,31055"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Terrell County Extension,955,Forrester Drive,Dawson,39842,Terrell,2,UGA,-84.4366179,31.7597936,NA,"955 Forrester Drive,Dawson,GA,39842"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Thomas County Extension,227,West Jefferson Street,Thomasville,31799,Thomas,8,UGA,-83.9828392,30.8370399,NA,"227 West Jefferson Street,Thomasville,GA,31799"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Tift County Extension,1468,Carpenter Road South,Tifton,31793,Tift,8,UGA,-83.5463359,31.4677261,NA,"1468 Carpenter Road South,Tifton,GA,31793"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Toombs County Extension,200,"Courthouse Square, Suite 4",Lyons,30436,Toombs,12,UGA,-82.321791,32.2043546,NA,"200 Courthouse Square, Suite 4,Lyons,GA,30436"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Twiggs County Extension,31,Magnolia St. North,Jeffersonville,31044,Twiggs,8,UGA,-83.3464126,32.6880117,NA,"31 Magnolia St. North,Jeffersonville,GA,31044"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Union County Extension,165,Wellborn Street Box 5,Blairsville,30512,Union,9,UGA,-83.9557222,34.8778044,NA,"165 Wellborn Street Box 5,Blairsville,GA,30512"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Upson County Extension,305,"S. Hightower St., Suite 170",Thomaston,30286,Upson,3,UGA,-84.3252251,32.8904487,NA,"305 S. Hightower St., Suite 170,Thomaston,GA,30286"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Walker County Extension,102,E. Napier St.,LaFayette,30728,Walker,14,UGA,-85.281341,34.7036462,NA,"102 E. Napier St.,LaFayette,GA,30728"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Walton County Extension,100,North Broad St.,Monroe,30655,Walton,10,UGA,-83.712898,33.7949738,NA,"100 North Broad St.,Monroe,GA,30655"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Wayne County Extension,1900,Sunset Blvd.,Jesup,31545,Wayne,1,UGA,-81.91481,31.586881,NA,"1900 Sunset Blvd.,Jesup,GA,31545"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Webster County Extension,7235,Washington Street,Preston,31824,Webster,2,UGA,-84.5408898,32.0604193,NA,"7235 Washington Street,Preston,GA,31824"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Wheeler County Extension,16,W. Forest Ave.  Suite 109,Alamo,30411,Wheeler,12,UGA,-82.7832068,32.1487941,NA,"16 W. Forest Ave.  Suite 109,Alamo,GA,30411"
1,5/10/2018,"FT, FTBU, FeT, FTFM, Outreach",Wilcox County Extension,667,Second Avenue,Rochelle,31079,Wilcox,8,UGA,-83.4560146,31.9498063,NA,"667 Second Avenue,Rochelle,GA,31079"
1,5/16/2018,"FT, FTBU, Outreach",Sheltering Arms East Point Center,2257,Mulberry St,East Point,30344,Fulton,5,UGA,-84.4563997,33.6937496,NA,"2257 Mulberry St,East Point,GA,30344"
1,5/16/2018,"FT, FTBU, FTFM, Outreach",Southside Medical Center,1046,Ridge Ave,Atlanta,30315,Fulton,5,UGA,-84.3919022,33.7270626,NA,"1046 Ridge Ave,Atlanta,GA,30315"
1,5/16/2018,FTFM,Southeast Atlanta Library,1463,Pryor Rd,Atlanta,30315,Fulton,5,UGA,-84.394274,33.714792,NA,"1463 Pryor Rd,Atlanta,GA,30315"
1,5/16/2018,FTFM,Hunter Hill First Missionary Baptist Church,166,Edward Street,Atlanta,30314,Fulton,5,UGA,-84.4352939,33.7597471,NA,"166 Edward Street,Atlanta,GA,30314"
1,5/16/2018,FTFM,Friends of Collier Heights Park,3691,Collier Dr. NW,Atlanta,30331,Fulton,5,UGA,-84.506565,33.7697417,NA,"3691 Collier Dr. NW,Atlanta,GA,30331"
1,5/16/2018,FTFM,Marddy's,1017,Fair St SW,Atlanta,30310,Fulton,5,UGA,-84.421143,33.7491227,NA,"1017 Fair St SW,Atlanta,GA,30310"
1,5/16/2018,FTFM,Dogwood Senior Center,1953,Donald L. Hollowell Pkwy NW,Atlanta,30318,Fulton,5,UGA,-84.4482747,33.7760012,NA,"1953 Donald L. Hollowell Pkwy NW,Atlanta,GA,30318"
1,5/17/2018,FTFM,"Live Fresh, Inc.",2311,Cascade Rd,Atlanta,30311,Fulton,5,UGA,-84.4643407,33.7222435,NA,"2311 Cascade Rd,Atlanta,GA,30311"
1,5/17/2018,"FT, FTBU, FTFM, Outreach",Fannin Health Department -  WIC,95,Ouida Street,Blue Ridge,30513,Gilmer,9,UGA,-84.3234297,34.8573331,NA,"95 Ouida Street,Blue Ridge,GA,30513"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Chattooga County Extension,10011,Commerce St.,Summerville,30747,Chattoga,14,UGA,-85.348622,34.4801383,NA,"10011 Commerce St.,Summerville,GA,30747"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Clayton County Extension,1262,Government Cir.,Jonesboro,30236,Clayton,13,UGA,-84.3495582,33.5362918,NA,"1262 Government Cir.,Jonesboro,GA,30236"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Coastal GA Botanical Gardens,2,Canebrake Road,Savannah,31419,Chatham,1,UGA,-81.269858,31.99848,NA,"2 Canebrake Road,Savannah,GA,31419"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Decatur County Extension,101,AG Lane,Bainbridge,39817,Decatur,2,UGA,-84.5579074,30.9153113,NA,"101 AG Lane,Bainbridge,GA,39817"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Douglas County Extension,6279,Fairburn Rd.,Douglasville,30134,Douglas,13,UGA,-84.7368411,33.751323,NA,"6279 Fairburn Rd.,Douglasville,GA,30134"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Echols County Extension,109,Courthouse Street,Statenville,31648,Echols,1,UGA,-83.0272597,30.7027425,NA,"109 Courthouse Street,Statenville,GA,31648"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Fayette County Extension,140,Stonewall Ave West,Fayetteville,30214,Fayette,3,UGA,-84.4570558,33.4470043,NA,"140 Stonewall Ave West,Fayetteville,GA,30214"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Forsyth County Extension,875,Lanier 400 Pkwy,Cumming,30040,Forsyth,7,UGA,-84.1256613,34.2110656,NA,"875 Lanier 400 Pkwy,Cumming,GA,30040"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Fulton County Extension-Camp Truitt,4300,Herschel Rd,College Park,30337,Fulton,5,UGA,-84.4722799,33.6383647,NA,"4300 Herschel Rd,College Park,GA,30337"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Fulton County Extension-South East Point,1757,Washington Rd,East Point,30344,Fulton,5,UGA,-84.4490307,33.6760513,NA,"1757 Washington Rd,East Point,GA,30344"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Gordon County Extension,1,McDaniel Station Rd SW,Calhoun,30701,Gordon,14,UGA,-84.9642272,34.4874394,NA,"1 McDaniel Station Rd SW,Calhoun,GA,30701"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Grady County Extension,65,"11th Avenue, NE",Cairo,39828,Grady,2,UGA,-84.2009373,30.8878904,NA,"11th Avenue, NE,Cairo,GA,39828"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Greene County Extension,1180,"Weldon Smith Drive, Suite 110",Greensboro,30642,Greene,10,UGA,-83.193402,33.566131,NA,"1180 Weldon Smith Drive, Suite 110,Greensboro,GA,30642"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Gwinnett County Extension,750,S. Perry St.,Lawrenceville,30046,Gwinnett,7,UGA,-83.9887168,33.9497439,NA,"750 S. Perry St.,Lawrenceville,GA,30046"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Hart County Extension,200,Arthur Street,Hartwell,30643,Hart,9,UGA,-82.9393089,34.3492294,NA,"200 Arthur Street,Hartwell,GA,30643"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Houston County Extension,801,Main Street,Perry,31069,Houston,8,UGA,-83.7338179,32.4578075,NA,"801 Main Street,Perry,GA,31069"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Jasper County Extension,162,North Warren Street,Monticello,31064,Jasper,10,UGA,-83.6828548,33.3053663,NA,"162 North Warren Street,Monticello,GA,31064"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Morgan County Extension,440,Hancock Street,Madison,30650,Morgan,10,UGA,-83.4650571,33.5969121,NA,"440 Hancock Street,Madison,GA,30650"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Muscogee County Extension-Columbus Government Ctr Annex,420,10th Street,Columbus,31901,Muscogee,2,UGA,-84.9871037,32.4647702,NA,"10th Street,Columbus,GA,31901"
1,5/17/2018,"FT, FTBU, F+B30:K39eT, FTFM, Outreach",Paulding County Extension,530,West memorial Drive,Dallas,30132,Paulding,14,UGA,-84.8511325,33.920451,NA,"530 West memorial Drive,Dallas,GA,30132"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Pulaski County Extension,87,N. Lumpkin St.,Hawkinsville,31036,Pulaski,8,UGA,-83.4693233,32.2853155,NA,"87 N. Lumpkin St.,Hawkinsville,GA,31036"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Putnam County Extension,663,"Godfrey Rd., Suite 101",Eatonton,31024,Putnam,10,UGA,-83.403182,33.329381,NA,"663 Godfrey Rd., Suite 101,Eatonton,GA,31024"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Randolph County Extension,103,East Church Street,Cuthbert,39840,Randolph,2,UGA,-84.7904897,31.7734033,NA,"103 East Church Street,Cuthbert,GA,39840"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Richmond County Extension,602,Greene Street,Augusta,30901,Richmond,12,UGA,-81.9629569,33.4717462,NA,"602 Greene Street,Augusta,GA,30901"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Southwest District Office,2360,Rainwater Road,Tifton,31793,Tift,8,UGA,-83.5307725,31.474625,NA,"2360 Rainwater Road,Tifton,GA,31793"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Stewart County Extension,211,Health Department Road,Lumpkin,31815,Stewart,2,UGA,-84.7987461,32.0397307,NA,"211 Health Department Road,Lumpkin,GA,31815"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Troup County Extension,114,Church Street,LaGrange,30240,Troup,3,UGA,-85.03175,33.0402361,NA,"114 Church Street,LaGrange,GA,30240"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Warren County Extension,48,Warren St.,Warrenton,30828,Warren,10,UGA,-82.6618624,33.4080089,NA,"48 Warren St.,Warrenton,GA,30828"
1,5/17/2018,"FT, FTBU, FeT, FTFM, Outreach",Wilkes County Extension,23,Court Street,Washington,30673,Wilkes,10,UGA,-82.7390129,33.7381769,NA,"23 Court Street,Washington,GA,30673"
1,6/14/2018,"FT, FTBU, Outreach",Pickens County Library,100,Library Lane,Jasper,30143,Pickens,9,UGA,-84.421423,34.474464,NA,"100 Library Lane,Jasper,GA,30143"
1,6/14/2018,"FT, FTBU, Outreach","Tallatoona CAP, Inc.",140,Douglas Street,Cartersville,30120,Bartow,11,UGA,-84.795269,34.1724379,NA,"140 Douglas Street,Cartersville,GA,30120"
1,6/22/2018,"FT, FTBU, FTFM, Outreach",Gilmer Food Pantry,5273,GA-52,Ellijay,30536,Gilmer,9,UGA,-84.4256984,34.6523132,NA,"5273 GA-52,Ellijay,GA,30536"
2,5/16/2018,Federally Qualified Health Center,HEALing Community Center,2600,M.L.K. Jr Dr SW #100,Atlanta,30311,Fulton,"Families, Adults, Teens, Kids",Open Hand Atlanta,-84.472472,33.7531467,NA,"2600 M.L.K. Jr Dr SW #100,Atlanta,GA,30311"
2,5/16/2018,Federally Qualified Health Center,HEALing Community Center- Neighborhood Union,86,86 Sunset Ave NW,Atlanta,30314,Fulton,"Families, Adults, Teens, Kids",Open Hand Atlanta,-84.4104809,33.7566643,NA,"86 Sunset Ave NW,Atlanta,GA,30314"
2,5/16/2018,Cooking Matters for Teens and Adults,Little House of Love,1397,East Washington Rd.,East Point,30344,Fulton,"Adults, Teens and Kids",Open Hand Atlanta,-84.4346229,33.6760294,NA,"1397 East Washington Rd.,East Point,GA,30344"
2,5/16/2018,Cooking Matters for Teens and Adults,Valdosta Middle School,110,Burton Ave.,Valdosta,31602,Lowndes,Teens and Adults,Open Hand Atlanta,-83.2909011,30.8675518,NA,"110 Burton Ave.,Valdosta,GA,31602"
2,6/19/2018,"Cooking Matters for Kids, Teens and Adults",Agape Youth and Family Center,2210,Marietta Blvd. NW,Atlanta,30318,Fulton,"Kids, Teens and Adults",Open Hand Atlanta,-84.4439324,33.8150303,NA,"2210 Marietta Blvd. NW,Atlanta,GA,30318"
2,6/19/2018,Cooking Matters for Adults,Mercy Housing-Rose of Sharon,322,E. Taylor St.,Savannah,31401,Chatham,Adults,Open Hand Atlanta,-81.0907678,32.0708426,NA,"322 E. Taylor St.,Savannah,GA,31401"
2,6/19/2018,Cooking Matters for Adults,Cloverdale Community Center,1919,Cynthia Street,Savannah,31415,Chatam,Adults,Open Hand Atlanta,-81.1248808,32.0639245,NA,"1919 Cynthia Street,Savannah,GA,31415"
2,6/19/2018,"Cooking Matters for Kids, Teens",Delta Innovative School,1081,Barwick Road,Quitman,31643,Brooks,"Kids, Teens",Open Hand Atlanta,-83.5654907,30.813045,NA,"1081 Barwick Road,Quitman,GA,31643"
2,6/19/2018,Cooking Matters for Adults,Healing Bridge Clinic,215,Willow Bend Road,Peachtree City,30269,Fayette,Adults,Open Hand Atlanta,-84.584486,33.3979045,NA,"215 Willow Bend Road,Peachtree City,GA,30269"
3,5/15/2018,Farmers Market,Burke County Harvest Bright Farmer's Market: Southern Bank,855,N Liberty St,Waynesboro,30830,Burke,Adults 18+,HealthMPowers,-82.0198097,33.0951286,NA,"855 N Liberty St,Waynesboro,GA,30830"
3,5/15/2018,Farmers Market,Burke County Harvest Bright Farmer's Market: Early Head Start,518,College St,Waynesboro,30830,Burke,Adults 18+,HealthMPowers,-82.0261501,33.0924051,NA,"518 College St,Waynesboro,GA,30830"
3,5/15/2018,Food Retail,Kitchen Pride,3101,Columbus Rd,Macon,31204,Bibb,Adults 18+,HealthMPowers,-83.6772944,32.8267251,NA,"3101 Columbus Rd,Macon,GA,31204"
3,5/15/2018,Food Retail,ABC Food Market,1194,Martin Luther King JR Blvd,Macon,31201,Bibb,Adults 18+,HealthMPowers,-83.633305,32.8255315,NA,"1194 Martin Luther King JR Blvd,Macon,GA,31201"
3,6/18/2018,Food Retail,Buddy's Food Mart,5891,Ash St,Forest Park,30297,Clayton,Adults 18+,HealthMPowers,-84.36626,33.5934707,NA,"5891 Ash St,Forest Park,GA,30297"
4,5/14/2018,Community Gardens,Empty Lot,3819,Gillionville Road,Albany,31701,Dougherty,Familes and 18+; SNAP- eligible,DPH,-84.2497419,31.5865923,NA,"3819 Gillionville Road,Albany,GA,31701"
4,5/14/2018,Community Gardens,Empty Lot,2421,Harvey Road,Albany,31701,Dougherty,Familes and 18+; SNAP- eligible,DPH,-84.165721,31.535604,NA,"2421 Harvey Road,Albany,GA,31701"
4,5/14/2018,Community Gardens,Empty Lot,400,Plum Street,Albany,31705,Dougherty,Familes and 18+; SNAP- eligible,DPH,-84.1404836,31.5809165,NA,"400 Plum Street,Albany,GA,31705"
4,5/14/2018,Community Gardens,FEMA Parcel,1200,Martin Luther King Drive,Albany,31701,Dougherty,Familes and 18+; SNAP- eligible,DPH,-84.154362,31.562166,NA,"1200 Martin Luther King Drive,Albany,GA,31701"
4,5/16/2018,Worksite & Harvest of the Month,OFS Optics,10,Brightwave Blvd.,Carrollton,30117,Carroll,18+; SNAP- eligible,DPH,-85.107561,33.611981,NA,"10 Brightwave Blvd.,Carrollton,GA,30117"
4,5/16/2018,Worksite & Harvest of the Month,APCO,388,Grant Street SE,Atlanta,30312,Fulton,18+; SNAP- eligible,DPH,-84.3761364,33.7439287,NA,"388 Grant Street SE,Atlanta,GA,30312"
4,5/30/2018,Worksite & Harvest of the Month,APCO,388,Grant Street SE,Atlanta,30312,Fulton,18+; SNAP- eligible,DPH,-84.3761364,33.7439287,NA,"388 Grant Street SE,Atlanta,GA,30312"
4,5/30/2018,Community Garden & Pick It Try It,Clayton County Head Start,667,South Avenue,Forest Park,30297,Clayton,Families and 18+; SNAP Ed eligible,DPH,-84.368375,33.6147249,NA,"667 South Avenue,Forest Park,GA,30297"
4,5/30/2018,Community Garden & Pick It Try It,Center Elementary School (Heritage Gardens of Waycross,2114,Dorothy Street,Waycross,31501,Ware,Families and 18+; SNAP Ed eligible,DPH,-82.3555784,31.237112,NA,"2114 Dorothy Street,Waycross,GA,31501"
4,5/30/2018,Community Garden & Pick It Try It,Clayton County Board of Health,685,Forest Parkway,Forest Park,30297,Clayton,"18+, SNAP- Ed eligible",DPH,-84.3676358,33.6206173,NA,"685 Forest Parkway,Forest Park,GA,30297"
4,5/30/2018,Community Garden & Pick It Try It,Paradise Community Development Corporation,4234,Hendrix Drive,Forest Park,30297,Clayton,"18+, SNAP- Ed eligible",DPH,-84.371414,33.6386521,NA,"4234 Hendrix Drive,Forest Park,GA,30297"
4,5/30/2018,Community Garden & Pick It Try It,Montgomery County Government,310,West Broad Street,Mount Vernon,30445,Montgomery,18+ SNAP-eligible,DPH,-82.5977491,32.1758975,NA,"310 West Broad Street,Mount Vernon,GA,30445"
4,6/14/2018,Worksite & Harvest of the Month,Gateway Behavioral Health Services (GBHS- Brunswick location),600,Coastal Village Drive,Brunswick,31520,Glynn,18+; SNAP- eligible,DPH,-81.4961798,31.220863,NA,"600 Coastal Village Drive,Brunswick,GA,31520"
4,6/14/2018,Worksite & Harvest of the Month,Gateway Behavioral Health Services (GBHS- Savannah location),6,Mall Court,Savannah,31406,Chatham,18+; SNAP- eligible,DPH,-81.1058374,32.0017782,NA,"6 Mall Court,Savannah,GA,31406"
4,6/14/2018,Worksite & Harvest of the Month,Piedmont Hospital Cafeteria,1968,Peachtree Road NW,Atlanta,30309,Fulton,18+; SNAP- eligible,DPH,-84.3963711,33.8090384,NA,"1968 Peachtree Road NW,Atlanta,GA,30309"
4,6/14/2018,Community Gardens,WayGreen Local Fare Market,1460,North Augusta Avenue,Waycross,31503,Ware,Familes and 18+; SNAP- eligible,DPH,-82.3845072,31.2339298,NA,"1460 North Augusta Avenue,Waycross,GA,31503"
4,6/14/2018,Community Gardens,Destination Church,301,Bruunell Street,Waycross,31503,Ware,Familes and 18+; SNAP- eligible,DPH,-82.3540178,31.2135511,NA,"301 Bruunell Street,Waycross,GA,31503"
4,6/19/2018,Community Gardens,Lollipop Kids Day Care,4959,West Street,Forest Park,30297,Clayton County,Familes and 18+; SNAP- eligible,DPH,-84.3706132,33.6194673,NA,"4959 West Street,Forest Park,GA,30297"
