Agency_name,Project,Name_of_Lo,Street_Num,Address,City,Zipcode,County,Target_Aud,FullAdd,type,loctype,address_1,CD114FP,lon,lat
Open Hand Atlanta,NA,Tift Tower,311,311 East Second Street,Tifton,31794,Tift,NA,"311 311 East Second Street, Tifton, GA 31794",street_address,range_interpolated,"311 e 2 nd st, tifton, ga 31794, usa",8,-83.5073507,31.454191
Open Hand Atlanta,NA,Hahira Head Start,403,Main St,Hahira,3162,Lowndes,Adults,"403 Main St, Hahira, GA 3162",street_address,rooftop,"403 e main st, hahira, ga 31632, usa",8,-83.3656484,30.9919295
Open Hand Atlanta,NA,Hahira Head Start,403,Main St,Hahira,3162,Lowndes,NA,"403 Main St, Hahira, GA 3162",street_address,rooftop,"403 e main st, hahira, ga 31632, usa",8,-83.3656484,30.9919295
DPH,Worksite & Harvest of the Month,Langdale Forest Products,1202,Madison Hwy,Valdosta,31601,Lowndes,18+; SNAP- eligible,"1202 Madison Hwy, Valdosta, GA 31601",premise,rooftop,"1202 madison hwy, valdosta, ga 31601, usa",8,-83.2763118,30.8164701
DPH,NA,Langdale Forest Products,1202,Madison Hwy,Valdosta,31601,Lowndes,NA,"1202 Madison Hwy, Valdosta, GA 31601",premise,rooftop,"1202 madison hwy, valdosta, ga 31601, usa",8,-83.2763118,30.8164701
DPH,NA,"Sunset Farm Foods, Inc",1201,Madison Hwy,Valdosta,31601,Lowndes,NA,"1201 Madison Hwy, Valdosta, GA 31601",premise,rooftop,"1201 madison hwy, valdosta, ga 31601, usa",8,-83.2750346,30.8163687
DPH,Worksite & Harvest of the Month,"Sunset Farm Foods, Inc",1201,Madison Hwy,Valdosta,31601,Lowndes,18+; SNAP- eligible,"1201 Madison Hwy, Valdosta, GA 31601",premise,rooftop,"1201 madison hwy, valdosta, ga 31601, usa",8,-83.2750346,30.8163687
Open Hand Atlanta,NA,Winn-Dixie Supermarket,1105,Madison Highway,Valdosta,31601,Lowndes,NA,"1105 Madison Highway, Valdosta, GA 31601",premise,rooftop,"1105 madison hwy, valdosta, ga 31601, usa",8,-83.2735216,30.8175126
Open Hand Atlanta,NA,Winn-Dixie Supermarket,1105,Madison Highway,Valdosta,31601,Lowndes,Adults,"1105 Madison Highway, Valdosta, GA 31601",premise,rooftop,"1105 madison hwy, valdosta, ga 31601, usa",8,-83.2735216,30.8175126
Open Hand Atlanta,NA,Pines Family Campus,305,Smith Street,Valdosta,31601,Lowndes,NA,"305 Smith Street, Valdosta, GA 31601",NA,rooftop,NA,8,-83.2709,30.811
Open Hand Atlanta,NA,Pines Family Campus,305,Smith Street,Valdosta,31601,Lowndes,Adults,"305 Smith Street, Valdosta, GA 31601",street_address,rooftop,"305 smith ave, valdosta, ga 31601, usa",8,-83.2709,30.811
Open Hand Atlanta,NA,Family Connections in Berrien Schools/Communities in Schools,1015,Exum Road,Nashville,31639,Berrien,NA,"1015 Exum Road, Nashville, GA 31639",street_address,range_interpolated,"1015 exum st, nashville, ga 31639, usa",8,-83.2670428,31.1925752
Open Hand Atlanta,NA,Family Connections in Berrien Schools/Communities in Schools,1015,Exum Road,Nashville,31639,Berrien,"Families, Teens","1015 Exum Road, Nashville, GA 31639",street_address,range_interpolated,"1015 exum st, nashville, ga 31639, usa",8,-83.2670428,31.1925752
Open Hand Atlanta,NA,Winn-Dixie Supermarket,4036,Bemiss Rd.,Valdosta,31601,Lowndes,NA,"4036 Bemiss Rd., Valdosta, GA 31601",premise,rooftop,"4036 bemiss rd, valdosta, ga 31605, usa",8,-83.2617048,30.9102084
Open Hand Atlanta,NA,Winn-Dixie Supermarket,4036,Bemiss Rd.,Valdosta,31601,Lowndes,Adults,"4036 Bemiss Rd., Valdosta, GA 31601",premise,rooftop,"4036 bemiss rd, valdosta, ga 31605, usa",8,-83.2617048,30.9102084
DPH,NA,CJB Industries Inc,2114,Cypress St,Valdosta,31603,Lowndes,NA,"2114 Cypress St, Valdosta, GA 31603",premise,rooftop,"2114 cypress st, valdosta, ga 31601, usa",8,-83.2536798,30.8448925
DPH,Worksite & Harvest of the Month,CJB Industries Inc,2114,Cypress St,Valdosta,31603,Lowndes,18+; SNAP- eligible,"2114 Cypress St, Valdosta, GA 31603",premise,rooftop,"2114 cypress st, valdosta, ga 31601, usa",8,-83.2536798,30.8448925
Open Hand Atlanta,NA,J. L. Newbern Middle School,2015,E. Park Avenue,Valdosta,31602,Lowndes,NA,"2015 E. Park Avenue, Valdosta, GA 31602",street_address,rooftop,"2015 e park ave, valdosta, ga 31602, usa",8,-83.2506916,30.8653597
Open Hand Atlanta,NA,J. L. Newbern Middle School,2015,E. Park Avenue,Valdosta,31602,Lowndes,Teens,"2015 E. Park Avenue, Valdosta, GA 31602",street_address,rooftop,"2015 e park ave, valdosta, ga 31602, usa",8,-83.2506916,30.8653597
Open Hand Atlanta,NA,Berrien High School- Community Learning Center Afterschool Program,500,E Smith Ave.,Nashville,31639,Berrien,NA,"500 E Smith Ave., Nashville, GA 31639",street_address,rooftop,"500 smith ave, nashville, ga 31639, usa",8,-83.2452112,31.2192175
Open Hand Atlanta,NA,Berrien High School- Community Learning Center Afterschool Program,500,E Smith Ave.,Nashville,31639,Berrien,Teens,"500 E Smith Ave., Nashville, GA 31639",street_address,rooftop,"500 smith ave, nashville, ga 31639, usa",8,-83.2452112,31.2192175
Open Hand Atlanta,NA,Harvey's Supermarket,775,Hwy 12 W,Haira,31632,Lowndes,NA,"775 Hwy 12 W, Haira, GA 31632",street_address,range_interpolated,"775 co rd 12, lakeland, ga 31635, usa",8,-83.1787939,30.9921051
Open Hand Atlanta,NA,Harvey's Supermarket,775,Hwy 12 W,Haira,31632,Lowndes,Adults,"775 Hwy 12 W, Haira, GA 31632",street_address,range_interpolated,"775 co rd 12, lakeland, ga 31635, usa",8,-83.1787939,30.9921051
HealthMPowers,NA,Atkinson County HS/EHS,245,School Road,Willacoochee,31650,Atkinson,NA,"245 School Road, Willacoochee, GA 31650",street_address,rooftop,"245 school rd, willacoochee, ga 31650, usa",8,-83.0543912,31.3387011
UGA,NA,Willacoochee Senior Center,68,Boone St.,Willacoochee,31650,Coffee,NA,"68 Boone St., Willacoochee, GA 31650",street_address,rooftop,"68 boone st, willacoochee, ga 31650, usa",8,-83.0496883,31.339572
UGA,NA,Willacoochee Senior Center,68,Boone Street,Willacoochee,31650,Coffee,NA,"68 Boone Street, Willacoochee, GA 31650",street_address,rooftop,"68 boone st, willacoochee, ga 31650, usa",8,-83.0496883,31.339572
UGA,NA,Willacoochee Senior Center,68,Boone St.,Willacoochee,31650,Coffee,NA,"68 Boone St., Willacoochee, GA 31650",street_address,rooftop,"68 boone st, willacoochee, ga 31650, usa",8,-83.0496883,31.339572
UGA,"Food Talk, Food Talk: Better U",Willacoochee Senior Center,68,Boone St.,Wilacoochee,31650,Coffee,Adults 18+,"68 Boone St., Wilacoochee, GA 31650",street_address,rooftop,"68 boone st, willacoochee, ga 31650, usa",8,-83.0496883,31.339572
Open Hand Atlanta,NA,Pearson Farmer Market,89,89 Main St S,Pearson,31642,Atkinson,NA,"89 89 Main St S, Pearson, GA 31642",street_address,range_interpolated,"89 s main st, pearson, ga 31642, usa",8,-82.8527564,31.2970464
Open Hand Atlanta,NA,Pearson Farmer Market,89,89 Main St S,Pearson,31642,Atkinson,Adults 18+,"89 89 Main St S, Pearson, GA 31642",street_address,range_interpolated,"89 s main st, pearson, ga 31642, usa",8,-82.8527564,31.2970464
UGA,NA,ATCO-Wiregrass,59,N. Pearson St.,Pearson,31642,Coffee,NA,"59 N. Pearson St., Pearson, GA 31642",street_address,range_interpolated,"59 pearson st, pearson, ga 31642, usa",8,-82.8506505,31.2989189
UGA,NA,ATCO-Wiregrass,59,N. Pearson St.,Pearson,31642,Coffee,NA,"59 N. Pearson St., Pearson, GA 31642",street_address,range_interpolated,"59 pearson st, pearson, ga 31642, usa",8,-82.8506505,31.2989189
UGA,"Food Talk, Food Talk: Better U",ATCO-Wiregrass,59,N. Pearson St.,Pearson,31642,Coffee,Adults 18+,"59 N. Pearson St., Pearson, GA 31642",street_address,range_interpolated,"59 pearson st, pearson, ga 31642, usa",8,-82.8506505,31.2989189
Open Hand Atlanta,NA,Pearson Senior Center,75,Relihan Street,Pearson,31642,Atkinson,NA,"75 Relihan Street, Pearson, GA 31642",street_address,range_interpolated,"75 relihan st, pearson, ga 31642, usa",8,-82.8451218,31.2920678
UGA,NA,ATCO-Senior Center,25,Relihan St.,Pearson,31642,Coffee,NA,"25 Relihan St., Pearson, GA 31642",street_address,range_interpolated,"25 relihan st, pearson, ga 31642, usa",8,-82.8451218,31.2920678
UGA,NA,ATCO-Senior Center,25,Relihan St.,Pearson,31642,Coffee,NA,"25 Relihan St., Pearson, GA 31642",street_address,range_interpolated,"25 relihan st, pearson, ga 31642, usa",8,-82.8451218,31.2920678
UGA,"Food Talk, Food Talk: Better U",ATCO-Senior Center,25,Relihan St.,Pearson,31642,Coffee,Adults 18+,"25 Relihan St., Pearson, GA 31642",street_address,range_interpolated,"25 relihan st, pearson, ga 31642, usa",8,-82.8451218,31.2920678
Open Hand Atlanta,NA,Pearson Senior Center,75,Relihan Street,Pearson,31642,Atkinson,Adults,"75 Relihan Street, Pearson, GA 31642",street_address,range_interpolated,"75 relihan st, pearson, ga 31642, usa",8,-82.8451218,31.2920678
UGA,NA,Concerted Services-Pearson,818,E. Austin Ave.,Pearson,31642,Coffee,NA,"818 E. Austin Ave., Pearson, GA 31642",street_address,range_interpolated,"818 e austin ave, pearson, ga 31642, usa",8,-82.8438493,31.2936841
UGA,NA,Concerted Services-Pearson,818,E. Austin Ave.,Pearson,31642,Coffee,NA,"818 E. Austin Ave., Pearson, GA 31642",street_address,range_interpolated,"818 e austin ave, pearson, ga 31642, usa",8,-82.8438493,31.2936841
UGA,"Food Talk, Food Talk: Better U",Concerted Services-Pearson,818,E. Austin Ave.,Pearson,31642,Coffee,Adults 18+,"818 E. Austin Ave., Pearson, GA 31642",street_address,range_interpolated,"818 e austin ave, pearson, ga 31642, usa",8,-82.8438493,31.2936841
Open Hand Atlanta,NA,4H,636,636 E Austin Ave,Pearson,31642,Atkinson,NA,"636 636 E Austin Ave, Pearson, GA 31642",street_address,rooftop,"636 e austin ave, pearson, ga 31642, usa",8,-82.8425087,31.2926525
HealthMPowers,NA,Pearson Head Start Center,636,"Austin Ave., East #1",Pearson,31642,Pearson,NA,"636 Austin Ave., East #1, Pearson, GA 31642",street_address,rooftop,"636 e austin ave, pearson, ga 31642, usa",8,-82.8425087,31.2926525
Open Hand Atlanta,NA,4H,636,636 E Austin Ave,Pearson,31642,Atkinson,kids 5-17,"636 636 E Austin Ave, Pearson, GA 31642",street_address,rooftop,"636 e austin ave, pearson, ga 31642, usa",8,-82.8425087,31.2926525
HealthMPowers,NA,Butts County Head Start/EHS,565,Recreation Drive,Jackson,30233,Butts,NA,"565 Recreation Drive, Jackson, GA 30233",street_address,rooftop,"565 recreation dr, jackson, ga 30233, usa",10,-83.9464975,33.3009383
HealthMPowers,Child Care,Butts County Head Start/EHS,565,Recreation Drive,Jackson,30233,Butts,5 yrs >,"565 Recreation Drive, Jackson, GA 30233",street_address,rooftop,"565 recreation dr, jackson, ga 30233, usa",10,-83.9464975,33.3009383
HealthMPowers,Child Care,Easter Seals Winder,37,South Center Street,Winder,30680,Barrow,< 5yrs,"37 South Center Street, Winder, GA 30680",premise,rooftop,"37 s center st, winder, ga 30680, usa",10,-83.726476,33.990501
HealthMPowers,NA,Easter Seals Winder,37,South Center Street,Winder,30680,Barrow,NA,"37 South Center Street, Winder, GA 30680",premise,rooftop,"37 s center st, winder, ga 30680, usa",10,-83.726476,33.990501
HealthMPowers,NA,Easter Seals Walton,832,Georgia Highway 11 South,Monroe,30655,Walton,NA,"832 Georgia Highway 11 South, Monroe, GA 30655",street_address,rooftop,"832 state hwy 11, monroe, ga 30655, usa",10,-83.7005465,33.7686762
HealthMPowers,Child Care,Easter Seals Walton,832,Georgia Highway 11 South,Monroe,30655,Walton,< 5yrs,"832 Georgia Highway 11 South, Monroe, GA 30655",street_address,rooftop,"832 state hwy 11, monroe, ga 30655, usa",10,-83.7005465,33.7686762
HealthMPowers,NA,Cleveland Road ES,1700,Cleveland Roard,Bogart,30622,Clarke,NA,"1700 Cleveland Roard, Bogart, GA 30622",street_address,rooftop,"1700 cleveland rd, bogart, ga 30622, usa",10,-83.505146,33.967061
UGA,HCCG: Pre-K Classrooms,Clarke County School District: Cleveland Road Elementary School,1700,Cleveland Rd.,Bogart,30622,Clarke,Pre-K children (3-5)  Pre_K Teachers 18+  Parents 18+,"1700 Cleveland Rd., Bogart, GA 30622",street_address,rooftop,"1700 cleveland rd, bogart, ga 30622, usa",10,-83.505146,33.967061
HealthMPowers,NA,Burney Harris Lyons MS,1600,Tallassee Road,Athens,30606,Clarke,NA,"1600 Tallassee Road, Athens, GA 30606",street_address,rooftop,"1600 tallassee rd, athens, ga 30606, usa",10,-83.4737281,33.9901986
HealthMPowers,NA,Timothy ES,1900,Timothy Road,Athens,30606,Clarke,NA,"1900 Timothy Road, Athens, GA 30606",street_address,rooftop,"1900 timothy rd, athens, ga 30606, usa",10,-83.4462891,33.9372981
UGA,HCCG: Pre-K Classrooms,Clarke County School District: Timothy Road Elementary School,1900,Timothy Rd.,Athens,30606,Clarke,Pre-K children (3-5)  Pre-K Teachers 18+  Parents 18+,"1900 Timothy Rd., Athens, GA 30606",street_address,rooftop,"1900 timothy rd, athens, ga 30606, usa",10,-83.4462891,33.9372981
UGA,NA,Clarke County School District:  Whitehead Road Elementary School,555,Quailwood Drive,Athens,30606,Clarke,NA,"555 Quailwood Drive, Athens, GA 30606",street_address,range_interpolated,"555 quailwood dr, athens, ga 30606, usa",10,-83.436555,33.9806108
HealthMPowers,NA,Whitehead Road ES,555,Quailwood Drive,Athens,30606,Clarke,NA,"555 Quailwood Drive, Athens, GA 30606",street_address,range_interpolated,"555 quailwood dr, athens, ga 30606, usa",10,-83.436555,33.9806108
UGA,NA,Rashe's Cuisine,211,Tallassee Rd,Athens,30606,Clarke,NA,"211 Tallassee Rd, Athens, GA 30606",premise,rooftop,"211 tallassee rd, athens, ga 30606, usa",10,-83.430651,33.9658291
UGA,Food Talk: Farmers Market and Outreach Event,Rashe's Cuisine,211,Tallassee Rd,Athens,30606,Clarke,Adults 18+,"211 Tallassee Rd, Athens, GA 30606",premise,rooftop,"211 tallassee rd, athens, ga 30606, usa",10,-83.430651,33.9658291
HealthMPowers,NA,Oglethorpe Avenue ES,1150,Oglethorpe Avenue,Athens,30606,Clarke,NA,"1150 Oglethorpe Avenue, Athens, GA 30606",premise,rooftop,"1150 oglethorpe ave, athens, ga 30606, usa",10,-83.4226254,33.9633663
UGA,HCCG: Pre-K Classrooms,Clarke County School District: Oglethorpe Elementary School,1150,Oglethorpe Ave.,Athens,30606,Clarke,Pre-K children (3-5)  Pre_K Teachers 18+  Parents 18+,"1150 Oglethorpe Ave., Athens, GA 30606",premise,rooftop,"1150 oglethorpe ave, athens, ga 30606, usa",10,-83.4226254,33.9633663
HealthMPowers,Elem,Oglethorpe Avenue ES,1150,Oglethorpe Avenue,Athens,30606,Clarke,K-5,"1150 Oglethorpe Avenue, Athens, GA 30606",premise,rooftop,"1150 oglethorpe ave, athens, ga 30606, usa",10,-83.4226254,33.9633663
UGA,NA,Alliance Recovery Center,119,Sycamore Dr,Athens,30606,Clarke,NA,"119 Sycamore Dr, Athens, GA 30606",premise,rooftop,"119 sycamore dr, athens, ga 30606, usa",10,-83.4178423,33.9468923
UGA,NA,YMCA,915,Hawthrone Avenue,Athens,30606,Athens,NA,"915 Hawthrone Avenue, Athens, GA 30606",premise,rooftop,"915 hawthorne ave, athens, ga 30606, usa",10,-83.4159503,33.9655179
UGA,NA,YMCA,915,Hawthrone Avenue,Athens,30606,Athens,NA,"915 Hawthrone Avenue, Athens, GA 30606",premise,rooftop,"915 hawthorne ave, athens, ga 30606, usa",10,-83.4159503,33.9655179
UGA,NA,Me Too - Project Safe,995,Hawthorne Avenue #7,Athens,30606,Clarke,NA,"995 Hawthorne Avenue #7, Athens, GA 30606",premise,rooftop,"995 hawthorne ave, athens, ga 30606, usa",10,-83.4141085,33.9705472
UGA,NA,Mercy Health Center,700,Oglethorpe Ave.,Athens,30606,Clarke,NA,"700 Oglethorpe Ave., Athens, GA 30606",street_address,rooftop,"700 oglethorpe ave, athens, ga 30606, usa",10,-83.4124717,33.9631067
UGA,"Food Talk, Food Talk:Better U",Mercy Health Center,700,Oglethorpe Ave.,Athens,30606,Clarke,Adults 18+,"700 Oglethorpe Ave., Athens, GA 30606",street_address,rooftop,"700 oglethorpe ave, athens, ga 30606, usa",10,-83.4124717,33.9631067
UGA,NA,Salvation Army,484,Hawthorne Ave,Athens,30606,Clarke,NA,"484 Hawthorne Ave, Athens, GA 30606",premise,rooftop,"484 hawthorne ave, athens, ga 30606, usa",10,-83.4123471,33.9580272
UGA,NA,Salvation Army,484,"Hawthorne Ave, Athens, GA 30606",Athens,30606,Clarke,NA,"484 Hawthorne Ave, Athens, GA 30606, Athens, GA 30606",premise,rooftop,"484 hawthorne ave, athens, ga 30606, usa",10,-83.4123471,33.9580272
UGA,NA,Bishop Park,705,Sunset Drive,Athens,30606,Clarke,NA,"705 Sunset Drive, Athens, GA 30606",street_address,rooftop,"705 sunset dr, athens, ga 30606, usa",10,-83.4121317,33.9644564
UGA,"FT, FTBU, FTFM, Outreach",Bishop Park,705,Sunset Drive,Athens,30606,Clarke,Adults 18+,"705 Sunset Drive, Athens, GA 30606",street_address,rooftop,"705 sunset dr, athens, ga 30606, usa",10,-83.4121317,33.9644564
UGA,NA,VFW Club,835,Sunset Drive,Athens,30606,Clarke,NA,"835 Sunset Drive, Athens, GA 30606",street_address,rooftop,"835 sunset dr, athens, ga 30606, usa",10,-83.411967,33.967847
UGA,NA,Columbia Brookside,315,Hawthorne Ave,Athens,30606,Clarke,NA,"315 Hawthorne Ave, Athens, GA 30606",street_address,rooftop,"315 hawthorne ave, athens, ga 30606, usa",10,-83.4109018,33.9538341
UGA,NA,Columbia Brookside,100,Hawthorne Avenue,Athens,30606,Clarke,NA,"100 Hawthorne Avenue, Athens, GA 30606",street_address,range_interpolated,"100 hawthorne ave, athens, ga 30606, usa",10,-83.4096642,33.9497592
UGA,NA,Clarke County School District: Alps Road Elementary,205,Alps Road,Athens,30606,Clarke,NA,"205 Alps Road, Athens, GA 30606",street_address,rooftop,"205 alps rd, athens, ga 30606, usa",10,-83.4081798,33.9438934
HealthMPowers,NA,Alps Road ES,205,Alps Road,Athens,30606,Clarke,NA,"205 Alps Road, Athens, GA 30606",street_address,rooftop,"205 alps rd, athens, ga 30606, usa",10,-83.4081798,33.9438934
UGA,NA,Hope Haven Extension,2152,W. Broad St.,Athens,30606,Clarke,NA,"2152 W. Broad St., Athens, GA 30606",premise,rooftop,"2152 w broad st, athens, ga 30606, usa",10,-83.4069829,33.9509009
UGA,NA,Hope Haven Extension,2152,W. Broad St.,Athens,30606,Clarke,NA,"2152 W. Broad St., Athens, GA 30606",premise,rooftop,"2152 w broad st, athens, ga 30606, usa",10,-83.4069829,33.9509009
UGA,NA,Hope Haven,2152,W. Broad Street,Athens,30606,Clarke,NA,"2152 W. Broad Street, Athens, GA 30606",premise,rooftop,"2152 w broad st, athens, ga 30606, usa",10,-83.4069829,33.9509009
UGA,"Food Talk, Food Talk:Better U",Hope Haven,2152,West Broad St.,Athens,30601,Clarke,Adults 18+,"2152 West Broad St., Athens, GA 30601",premise,rooftop,"2152 w broad st, athens, ga 30606, usa",10,-83.4069829,33.9509009
HealthMPowers,NA,Clarke MS,1235,Baxter Street,Athens,30606,Clarke,NA,"1235 Baxter Street, Athens, GA 30606",street_address,rooftop,"1235 baxter st, athens, ga 30606, usa",10,-83.4058681,33.9448385
UGA,NA,St. Mary's Hospital,1230,Baxter St,Athens,30606,Clarke,NA,"1230 Baxter St, Athens, GA 30606",street_address,rooftop,"1230 baxter st, athens, ga 30606, usa",10,-83.405571,33.947691
UGA,Food Talk: Farmers Market and Outreach Event,St. Mary's Hospital,1230,Baxter St,Athens,30606,Clarke,Adults 18+,"1230 Baxter St, Athens, GA 30606",street_address,rooftop,"1230 baxter st, athens, ga 30606, usa",10,-83.405571,33.947691
UGA,NA,Athens Regional Library,2025,Baxter Rd.,Athens,30606,Clarke,NA,"2025 Baxter Rd., Athens, GA 30606",premise,rooftop,"2025 baxter st, athens, ga 30606, usa",10,-83.4035953,33.9450079
UGA,NA,Greater Bethel,250,"Rose Street, Athens, GA 30606",Athens,30606,Clarke,NA,"250 Rose Street, Athens, GA 30606, Athens, GA 30606",street_address,range_interpolated,"250 rose st, athens, ga 30606, usa",10,-83.4033651,33.9482115
UGA,NA,Clarke County School District Office of Early Learning,440-2,Dearing Extension,Athens,30606,Clarke,NA,"440-2 Dearing Extension, Athens, GA 30606",street_address,rooftop,"440 dearing ext, athens, ga 30606, usa",10,-83.4007836,33.9501655
UGA,HCCG: ECE Collaborative,Clarke County School District Office of Early Learning,440-2,Dearing Extension,Athens,30606,Clarke,Pre-K Teachers 18+,"440-2 Dearing Extension, Athens, GA 30606",street_address,rooftop,"440 dearing ext, athens, ga 30606, usa",10,-83.4007836,33.9501655
UGA,HCCG: ECE Collaborative,Clarke County School District Office of Early Learning,440-2,Dearing Extension,Athens,30606,Clarke,Pre-K Teachers 18+,"440-2 Dearing Extension, Athens, GA 30606",street_address,rooftop,"440 dearing ext, athens, ga 30606, usa",10,-83.4007836,33.9501655
